"번호","사업장명","소재지전체주소","도로명전체주소","개업일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","판매점영업면적","전화번호","위치정보(X)","위치정보(Y)","상세영업상태명"
"6176","GS25 관악해바라기점","서울특별시 관악구 봉천동 1500번지 해바라기아파트","서울특별시 관악구 보라매로6길 33 2~3호 (봉천동 해바라기아파트)","20171208","운영중","","","","","","","","","193725.02707400000  ","443771.90666500000  ","영업중"
"6177","GS25 수유북부점","서울특별시 강북구 수유동 403번지 17호 세영아파트","서울특별시 강북구 삼양로 366 1층 101호 (수유동 세영아파트)","20171208","운영중","","","","","","","","","201551.95257600000  ","459609.30453500000  ","영업중"
"6178","(주)코리아세븐 영등포아크로타워점","서울특별시 영등포구 영등포동7가 145번지 8호 아크로타워 스퀘어","서울특별시 영등포구 국회대로54길 10 상가6동 3호 (영등포동7가 아크로타워 스퀘어)","20171211","운영중","","","","","","","65.01","02-2068-6986","191838.86719700000  ","447226.98288700000  ","영업중"
"6179","케이아이에스정보통신 미니스탑대림중앙점","서울특별시 영등포구 대림동 651번지 4호 방남빌딩","서울특별시 영등포구 대림로44길 5 방남빌딩 1층 (대림동)","20171211","운영중","","","","","","","50","","190917.24144800000  ","444791.51510100000  ","영업중"
"6180","세븐일레븐은평헤센점","서울특별시 은평구 진관동 100번지 2호 L101호","서울특별시 은평구 통일로 1020 L101호 (진관동)","20171212","운영중","","","","","","","","","192669              ","459033              ","영업중"
"6181","GS25 가락중대로점","서울특별시 송파구 가락동 116번지 8호","서울특별시 송파구 송이로24길 15 1층 (가락동)","20171122","운영중","","","","","","","","","210869.17621600000  ","443712.12338500000  ","영업중"
"6182","이마트24도봉구청점","서울특별시 도봉구 방학동 719번지 13호","서울특별시 도봉구 마들로 661 (방학동)","20171214","운영중","","","","","","","45","","204053.20220300000  ","463284.43194600000  ","영업중"
"6183","CU 관악보라매점","서울특별시 관악구 봉천동 967번지 3호","서울특별시 관악구 봉천로 307 (봉천동)","20171220","운영중","","","","","","","","","194251.62732300000  ","443030.78478000000  ","영업중"
"6184","이마트24 강서공항점","서울특별시 강서구 공항동 736번지","서울특별시 강서구 방화대로7나길 39 1층 (공항동)","20171220","운영중","","","","","","","60","","183524.08862000000  ","450764.78166800000  ","영업중"
"6185","GS25 봉천해오름","서울특별시 관악구 봉천동 1722번지 제창그로힐아파트","서울특별시 관악구 남부순환로 1979 B동 지하1층 B01호 (봉천동 제창그로힐아파트)","20171222","운영중","","","","","","","","","197233.40820300000  ","441824.05751100000  ","영업중"
"6186","세븐일레븐 서울대한울점","서울특별시 관악구 봉천동 867번지 10호 한울오피스텔","서울특별시 관악구 관악로15길 23-16 한울오피스텔 1층 (봉천동)","20171222","운영중","","","","","","","","","195640.56296600000  ","442240.52815100000  ","영업중"
"6187","GS25신정성지점","서울특별시 양천구 신정동 294번지 58호","서울특별시 양천구 목동동로10길 14 101102호 (신정동)","20171222","운영중","","","","","","","","","188622.02371200000  ","446612.76342700000  ","영업중"
"6188","미니스톱 서울희망점","서울특별시 강서구 공항동 1356번지 10호","서울특별시 강서구 방화대로6길 33 1층 (공항동)","20171222","운영중","","","","","","","68","","183973.80952800000  ","450622.71556800000  ","영업중"
"6189","씨유 면목장평교점","서울특별시 중랑구 면목동 715번지 늘푸른동아아파트 상가동 1층 67호","서울특별시 중랑구 동일로 476 상가동 1층 67호 (면목동 늘푸른동아아파트)","20171222","운영중","","","","","","","66","02-495-9178","207148.33363500000  ","452692.33228700000  ","영업중"
"6190","씨유 압구정로데오점","서울특별시 강남구 신사동 662번지 11호 1층","서울특별시 강남구 언주로172길 59 1층 (신사동)","20171228","운영중","","","","","","","66","","203416.76219900000  ","447498.46636400000  ","영업중"
"6191","지에스25 신길보람점","서울특별시 영등포구 신길동 413번지 10호","서울특별시 영등포구 도림로 215 1층 (신길동)","20180110","운영중","","","","","","","85.8","02-831-2466","191508.31698500000  ","444288.78351500000  ","영업중"
"6192","이마트24 송파방이점","서울특별시 송파구 방이동 43번지","서울특별시 송파구 오금로11길 37 110호 (방이동)","20180110","운영중","","","","","","","","","209841.52219100000  ","446252.60540100000  ","영업중"
"6193","세븐일레븐 성동원룸점","","서울특별시 성동구 사근동2길 2 (사근동)","20180111","운영중","","","","","","","","","203961.41213100000  ","451287.10752900000  ","영업중"
"6194","지에스25대조초롱점","서울특별시 은평구 대조동 15번지 119호","서울특별시 은평구 통일로65길 13-18 (대조동)","20180112","운영중","","","","","","","","02-383-4560","193707.97370300000  ","456580.93671000000  ","영업중"
"6195","씨유 종로연지점","서울특별시 종로구 연지동 163번지 3호 아르젠종로","서울특별시 종로구 종로31길 54 아르젠종로 101호 (연지동)","20180115","운영중","","","","","","","55","02-762-6488","199886.80419800000  ","452624.60294700000  ","영업중"
"6196","GS25 망원중앙점","서울특별시 마포구 성산동 260번지 39호 1층","서울특별시 마포구 월드컵로 126 1층 (성산동)","20180115","운영중","","","","","","","","","191806.31155400000  ","451117.31415500000  ","영업중"
"6197","지에스25창전태영점","","서울특별시 마포구 서강로9길 52 1층 (창전동)","20180115","운영중","","","","","","","","","193905.21511300000  ","450551.78285000000  ","영업중"
"6198","씨유 강동한솔점","서울특별시 강동구 암사동 421번지 8호","서울특별시 강동구 암사길 102 (암사동)","20180116","운영중","","","","","","","56.1","","212370.95480700000  ","450214.56721300000  ","영업중"
"6199","세븐일레븐갈현행운점","서울특별시 은평구 갈현동 517번지 1호","서울특별시 은평구 갈현로27길 15 (갈현동)","20180116","운영중","","","","","","","","","192340.31225200000  ","457645.11605700000  ","영업중"
"6200","씨유 등촌심미점","서울특별시 강서구 등촌동 634번지 13호 심미에셈빌","서울특별시 강서구 공항대로59다길 1 101호 (등촌동 심미에셈빌)","20180117","운영중","","","","","","","","2668-1625","187966.87726900000  ","450493.92700700000  ","영업중"
"6347","GS25 상봉한국","서울특별시 중랑구 상봉동","서울특별시 중랑구 망우로50길 16 (상봉동)","20161107","운영중","","","","","","","52.89","","207842.28478100000  ","455211.99711500000  ","영업중"
"6201","씨유 등촌아름점","서울특별시 강서구 등촌동 643번지 71호","서울특별시 강서구 공항대로53길 23 102호103호 (등촌동)","20180117","운영중","","","","","","","","","187626.05899500000  ","450570.16293000000  ","영업중"
"6202","지에스25 방화동성점","","서울특별시 강서구 금낭화로23길 8 (방화동 방화7단지동성아파트)","20180118","운영중","","","","","","","","","183528.31930100000  ","453409.18555500000  ","영업중"
"6203","씨유 강북제일점","서울특별시 강북구 수유동 323번지 20호","서울특별시 강북구 삼양로124길 11 1층 (수유동)","20180122","운영중","","","","","","","","0504-414-5978","201448.54851100000  ","460621.97067000000  ","영업중"
"6204","CU번동솔그린점","서울특별시 강북구 번동 136번지","서울특별시 강북구 오현로20길 62 상가동 1층 101 102호 (번동 번동솔그린아파트)","20170926","운영중","","","","","","","","","203503.79679800000  ","458587.09314600000  ","영업중"
"6205","GS25 삼양사거리역점","서울특별시 강북구 미아동 745번지 100호","서울특별시 강북구 삼양로 201 1층 34호 (미아동 윤이빌딩)","20170926","운영중","","","","","","","","","201778.20785400000  ","458017.71128000000  ","영업중"
"6206","씨유 길음타운점","서울특별시 성북구 길음동 1284번지","서울특별시 성북구 길음로 33 상가A동 지2층 8호 (길음동 길음뉴타운)","20171018","운영중","","","","","","","","","201943.45519000000  ","456519.10171700000  ","영업중"
"6207","GS25 마곡비즈점","서울특별시 강서구 마곡동 757번지 3호 마곡나루역보타닉비즈타워","서울특별시 강서구 마곡중앙5로1길 20 117호 (마곡동 마곡나루역보타닉비즈타워)","20171106","운영중","","","","","","","52.8","","184609              ","451839              ","영업중"
"6208","GS25 합정토정로점","서울특별시 마포구 합정동 204번지 3호 국토빌 101호","서울특별시 마포구 토정로 38 101호 (합정동 국토빌)","20171102","운영중","","","","","","","","333-7838","192497.76766600000  ","449551.03936200000  ","영업중"
"6209","씨유 마포경성점","서울특별시 마포구 연남동 482번지 16호 1층","서울특별시 마포구 성미산로 103 1층 (연남동)","20171106","운영중","","","","","","","60","","192804.61997500000  ","451368.01757700000  ","영업중"
"6210","GS25우성스타","서울특별시 강동구 길동 393번지 7호","서울특별시 강동구 양재대로114길 31 1층 (길동)","20171221","운영중","","","","","","","99.2","","212532.45731600000  ","448688.13047000000  ","영업중"
"6211","GS25창동미래점","서울특별시 도봉구 창동 822번지 창동대림아파트 상가 101호","서울특별시 도봉구 노해로63길 67 창동대림아파트 상가동  101호 (창동)","20171227","운영중","","","","","","","90","","204022.81270100000  ","461476.59065100000  ","영업중"
"6212","씨유(CU)강남논현타운점","서울특별시 강남구 논현동 184번지 16호 1층","서울특별시 강남구 강남대로114길 25 1층 (논현동)","20180102","운영중","","","","","","","36.36","","202327.05055100000  ","445201.31451600000  ","영업중"
"6213","세븐일레븐마포대흥점","","서울특별시 마포구 독막로 253-1 1층 (대흥동)","20180103","운영중","","","","","","","","703-8563","194857.78352100000  ","449661.83968800000  ","영업중"
"6214","씨유 독산대림점","","서울특별시 금천구 범안로11길 18 (독산동 대림상가아파트)","20180108","운영중","","","","","","","","","190425.54783100000  ","440902.36400300000  ","영업중"
"6215","씨유 거여청솔점","서울특별시 송파구 거여동 32번지 6호","서울특별시 송파구 오금로 544 1층 제105106-횡단보도앞코너 2칸호 (거여동)","20180108","운영중","","","","","","","","","213191.86279500000  ","443699.82735800000  ","영업중"
"6216","플젠마트","서울특별시 강남구 삼성동 143번지 35호 1층","서울특별시 강남구 테헤란로69길 8 1층 (삼성동)","20180109","운영중","","","","","","","","538-9569","204672.74494400000  ","445223.19921800000  ","영업중"
