index,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,x축,y축,상세영업상태명,구별
3731,사랑플러스약국,서울특별시 강남구 도곡동 527번지 3호 도곡렉슬상가   313호,서울특별시강남구선릉로225,20100426,운영중,75.74,약국,20100426.0,2058-2745,37.495294200000004,127.05266040000001,영업중,강남구
3732,미소약국,서울특별시 강남구 대치2동 944번지 삼흥제2빌딩 5층,서울특별시강남구테헤란로514,20100503,운영중,23.29,약국,20100503.0,070-4127-1351,37.5073888,127.0597419,영업중,강남구
3733,삼성건강약국,서울특별시 강남구 삼성동 1번지 4호 1층 일부,서울특별시강남구선릉로670,20100525,운영중,38.99,약국,20100525.0,517-3520,37.516637,127.04178,영업중,강남구
3734,웰팜약국,서울특별시 강남구 논현2동 241번지 3호 SK허브블루 407-2호,서울특별시강남구학동로342,20100628,운영중,47.88,약국,20100628.0,3014-9600,37.516721999999994,127.04082079999999,영업중,강남구
3735,다나약국,서울특별시 강남구 개포4동 1229번지 1호 노엘빌딩 3층,서울특별시강남구논현로88,20100810,운영중,25.5,약국,20100810.0,571-0043,37.4777792,127.04511869999999,영업중,강남구
3736,아이약국,서울특별시 강남구 청담동 76번지 1호 지하1층,서울특별시강남구삼성로712,20100819,운영중,19.2,약국,20100819.0,548-7028,37.5196816,127.05014170000001,영업중,강남구
3737,현온누리약국,서울특별시 강남구 논현동 50번지 삼익전자빌딩 지하1층 2호,서울특별시강남구강남대로560,20100823,운영중,39.6,약국,20100823.0,3446-7012,37.5118896,127.0213695,영업중,강남구
3738,타조약국,서울특별시 강남구 청담동 47번지 3호 청담빌딩 1층,서울특별시강남구삼성로707,20101020,운영중,63.84,약국,20101020.0,3445-0997,37.51922929999999,127.0495852,영업중,강남구
3739,신삼성약국,서울특별시 강남구 삼성2동 49번지 10호,서울특별시강남구봉은사로465,19741211,운영중,25.0,약국,19741211.0,545-2467,37.5124505,127.05045729999999,영업중,강남구
3740,다솜약국,서울특별시 강남구 역삼2동 788번지 10호 원경빌딩 1층,서울특별시강남구도곡로205,20081211,운영중,19.51,약국,20081211.0,567-9691,37.493072999999995,127.0412545,영업중,강남구
3741,유정약국,서울특별시 강남구 대치1동 1019번지 15호 아주빌딩 106호,서울특별시강남구삼성로225,20101130,운영중,34.02,약국,20101130.0,568-7347,37.4971552,127.0614003,영업중,강남구
3742,이대학약국,서울특별시 강남구 일원본동 715번지 1호 신영프라자 105호 202호,서울특별시강남구일원로95,20101229,운영중,82.46,약국,20101229.0,445-1558,37.485671200000006,127.08354250000001,영업중,강남구
3743,강남세계로약국,서울특별시 강남구 개포4동 1228번지 6호 1층,서울특별시강남구논현로52,20110224,운영중,144.84,약국,20110224.0,572-2720,37.4751724,127.04756680000001,영업중,강남구
3744,노벨약국,서울특별시 강남구 논현2동 111번지 13호,서울특별시강남구선릉로131길8,20110307,운영중,16.67,약국,20110307.0,544-5070,37.5179438,127.04026670000002,영업중,강남구
3745,화인약국,서울특별시 강남구 역삼동 826번지 24호 5층 일부,서울특별시강남구강남대로372,20110401,운영중,25.7,약국,20110401.0,501-7712,37.495996399999996,127.02905659999999,영업중,강남구
3746,그린약국,서울특별시 강남구 신사동 584번지 2호 우진빌딩 1층 일부,서울특별시강남구논현로835,20110418,운영중,7.16,약국,20110418.0,543-1275,37.5230574,127.0279379,영업중,강남구
3747,양재온누리약국,서울특별시 강남구 도곡1동 953번지 11호 송암메디칼 101호,서울특별시강남구강남대로238,20110615,운영중,23.9,약국,20110615.0,3461-7288,37.4849386,127.0347618,영업중,강남구
3748,다현약국,서울특별시 강남구 신사동 612번지 2호 1층 2호,서울특별시강남구언주로167길46,20110701,운영중,34.36,약국,20110701.0,543-3188,37.5265662,127.02937560000001,영업중,강남구
3749,동아약국,서울특별시 강남구 역삼동 837번지 13호 107호,서울특별시강남구강남대로66길14,20110707,운영중,33.0,약국,20110707.0,539-7030,37.49169379999999,127.0320185,영업중,강남구
3750,미네랄약국,서울특별시 강남구 논현2동 241번지 3호 SK허브빌딩 308-1호,서울특별시강남구학동로342,20110822,운영중,38.38,약국,20110822.0,545-3404,37.516721999999994,127.04082079999999,영업중,강남구
3751,수진약국,서울특별시 강남구 대치동 511번지 한보미도종합상가 119호,서울특별시강남구삼성로150,20111004,운영중,16.0,약국,20111004.0,554-4691,37.4925906,127.066184,영업중,강남구
3752,웰약국,서울특별시 강남구 역삼동 815번지 점프밀라노 101호,서울특별시강남구강남대로432,20111114,운영중,10.8,약국,20111114.0,6440-5656,37.5012747,127.0266415,영업중,강남구
3753,강남조은약국,서울특별시 강남구 도곡동 914번지 2호 호림빌딩 102호,서울특별시강남구남부순환로2633,20111121,운영중,28.47,약국,20111121.0,571-9515,37.4853251,127.03774309999999,영업중,강남구
3754,삼성하나약국,서울특별시 강남구 삼성동 158번지 16호 1층 일부,서울특별시강남구테헤란로509,20111213,운영중,18.59,약국,20111213.0,569-4130,37.5077414,127.05819129999999,영업중,강남구
3755,논현연세약국,서울특별시 강남구 논현동 169번지 1층 일부,서울특별시강남구강남대로122길50,20111226,운영중,15.81,약국,20111226.0,3446-2273,37.5088758,127.02705859999999,영업중,강남구
3756,코스모스약국,서울특별시 강남구 신사동 502번지 5호 뮤직메트로빌딩 1층 일부,서울특별시강남구강남대로626,20120117,운영중,12.0,약국,20120117.0,515-3555,37.517677500000005,127.0195733,영업중,강남구
3757,왕성약국,서울특별시 강남구 논현동 121번지,서울특별시강남구학동로106,19870507,운영중,30.4,약국,19870507.0,547-4561,37.51108,127.0226118,영업중,강남구
3758,진선약국,서울특별시 강남구 대치동 897번지,서울특별시강남구선릉로424,19870512,운영중,16.34,약국,19870512.0,567-0429,37.5028629,127.05006189999999,영업중,강남구
3759,강남보선약국,서울특별시 강남구 대치동 990번지 삼성상가 107호,서울특별시강남구도곡로516,19871203,운영중,25.5,약국,19871203.0,568-2310,37.499125799999995,127.06298729999999,영업중,강남구
3760,유진약국,서울특별시 강남구 역삼동 773번지 8호,서울특별시강남구언주로323,19880819,운영중,35.96,약국,19880819.0,562-3923,37.496682899999996,127.0450749,영업중,강남구
3761,봄약국,서울특별시 강남구 압구정동 454번지 신사시장 A동 109호,서울특별시강남구압구정로29길72-1,19880901,운영중,0.0,약국,19880901.0,543-2251,37.532250899999994,127.0283956,영업중,강남구
3762,기쁨약국,서울특별시 강남구 개포4동 1217번지,서울특별시강남구개포로228,19880930,운영중,20.4,약국,19880930.0,574-1087,37.4786308,127.04770159999998,영업중,강남구
3763,보람약국,서울특별시 강남구 청담동 124번지 19호 진원빌딩 101호,서울특별시강남구도산대로519,19881115,운영중,0.0,약국,19881115.0,542-7852,37.524905100000005,127.05004040000001,영업중,강남구
3764,새생명약국,서울특별시 강남구 청담동 50번지 2호,서울특별시강남구도산대로522,19890601,운영중,25.55,약국,19890601.0,512-3389,37.5241475,127.05006589999999,영업중,강남구
3765,장생당약국,서울특별시 강남구 대치2동 943번지 16호,서울특별시강남구테헤란로84길17,19890909,운영중,0.0,약국,19890909.0,558-5476,37.5060515,127.0589341,영업중,강남구
3766,상록약국,서울특별시 강남구 역삼1동 701번지 상록회관 내,서울특별시강남구언주로508,19900322,운영중,0.0,약국,19900322.0,563-6625,37.50389129999999,127.04295520000001,영업중,강남구
3767,호산나약국,서울특별시 강남구 신사동 617번지 5호,서울특별시강남구언주로871,19990423,운영중,0.0,약국,19990423.0,543-6965,37.52839829999999,127.0332539,영업중,강남구
3768,신혜성약국,서울특별시 강남구 역삼동 747번지 26호 1층 일부,서울특별시강남구논현로409,19990628,운영중,36.74,약국,19990628.0,558-6338~9,37.4964843,127.0385838,영업중,강남구
3769,종원약국,서울특별시 강남구 논현동 185번지,서울특별시강남구강남대로118길38,19901004,운영중,0.0,약국,19901004.0,548-8969,37.506919399999994,127.02627530000001,영업중,강남구
3770,중앙약국,서울특별시 강남구 신사동 665번지 6호 1층 5호,서울특별시강남구선릉로815,19910226,운영중,33.66,약국,19910226.0,542-6354,37.5247964,127.0392874,영업중,강남구
3771,해성약국,서울특별시 강남구 대치동 942번지 지하,서울특별시강남구테헤란로504,19920415,운영중,0.0,약국,19920415.0,528-3528,37.50659829999999,127.05732909999999,영업중,강남구
3772,국송약국,서울특별시 강남구 수서동 707번지 주공A1단지상가 108호,서울특별시강남구광평로51길49,19921217,운영중,0.0,약국,19921217.0,459-1445,37.491035,127.1002787,영업중,강남구
3773,제일그랜드약국,서울특별시 강남구 논현1동 200번지,서울특별시강남구강남대로478,19990908,운영중,222.97,약국,19990908.0,546-0093,37.5050679,127.02465600000001,영업중,강남구
3774,일원시장약국,서울특별시 강남구 일원동 643번지 5호,서울특별시강남구양재대로55길19,19991008,운영중,0.0,약국,19991008.0,459-4465459-4470,37.4920684,127.0873352,영업중,강남구
3775,동양약국,서울특별시 강남구 자곡동 651번지 109-2호,서울특별시강남구자곡로180,19991014,운영중,24.15,약국,19991014.0,02-445-7506,37.4735991,127.1028496,영업중,강남구
3776,개포종로온누리약국,서울특별시 강남구 개포동 168번지 8호 1층,서울특별시강남구선릉로42,19991101,운영중,48.35,약국,19991101.0,575-2485,37.4833348,127.0600287,영업중,강남구
3777,오렌지약국,서울특별시 강남구 논현동 4번지 1호 대영빌딩 1층 일부,서울특별시강남구도산대로124,20000202,운영중,0.0,약국,20000202.0,518-2022,37.5168221,127.0223616,영업중,강남구
3778,아로마약국,서울특별시 강남구 역삼동 732번지 21호,서울특별시강남구역삼로243,20000304,운영중,0.0,약국,20000304.0,508-6064,37.4978179,127.0428054,영업중,강남구
3779,강남소화약국,서울특별시 강남구 삼성동 166번지 6호,서울특별시강남구봉은사로114길42,20000630,운영중,0.0,약국,20000630.0,556-8357556-8565,37.5121302,127.0653143,영업중,강남구
3780,영림약국,서울특별시 동대문구 휘경동 254번지,서울특별시동대문구망우로21길16,20160201,운영중,42.3,약국,20160201.0,2245-9388,37.5904818,127.06229259999999,영업중,동대문구
3781,미션약국,서울특별시 노원구 상계동 651번지 6호 백산빌딩 102호,서울특별시노원구동일로1533,20160314,운영중,21.6,약국,20160314.0,930-4785,37.6653262,127.05723059999998,영업중,노원구
3782,모래내백화점약국,서울특별시 서대문구 남가좌동 295번지 9호,서울특별시서대문구수색로38,20160411,운영중,99.38,약국,20160411.0,23050264,37.5697786,126.91445929999999,영업중,서대문구
3783,늘푸른약국,서울특별시 성북구 석관동 332번지 577호,서울특별시성북구돌곶이로25,20170320,운영중,27.46,약국,20170320.0,02-969-0566,37.6106894,127.0543429,영업중,성북구
3784,경희우리약국,서울특별시 동대문구 회기동 39번지 4호 1층지층,서울특별시동대문구경희대로21,20180212,운영중,68.8,약국,20180212.0,02-963-8114,37.5934864,127.0524294,영업중,동대문구
3785,조은약국,서울특별시 동대문구 제기동 1115번지 12호 1층,서울특별시동대문구약령중앙로4길4,20180212,운영중,13.8,약국,20180212.0,02-0560,37.5797234,127.0372246,영업중,동대문구
3786,봄봄약국,서울특별시 강동구 길동 94번지,서울특별시강동구명일로248,20180316,운영중,43.0,약국,20180316.0,02-477-4670,37.540738,127.14728259999998,영업중,강동구
3787,라임약국,서울특별시 서초구 반포동 52번지 8호,서울특별시서초구서초중앙로229,20180402,운영중,31.56,약국,20180402.0,02-554-1390,37.5020776,127.01135490000001,영업중,서초구
3788,스마트온누리약국,서울특별시 서초구 서초동 1330번지 20호 강남애니타워,서울특별시서초구강남대로53길7,20180402,운영중,40.92,약국,20180402.0,02-523-0365,37.4942496,127.0282277,영업중,서초구
3789,새목동약국,서울특별시 양천구 목동 908번지 29호 하이베라스 108호,서울특별시양천구목동서로37,20160510,운영중,38.22,약국,20160510.0,2645-3727,37.537443599999996,126.88167220000001,영업중,양천구
3790,금빛약국,서울특별시 도봉구 창동 569번지 85호 1층,서울특별시도봉구덕릉로238,20160516,운영중,28.88,약국,20160516.0,02-903-6479,37.6389175,127.03863670000001,영업중,도봉구
