,번호,사업장명,소재지전체주소,도로명전체주소,개업일자,영업상태명,약국영업면적,인허가구분명,지정일자,전화번호,위치정보(X),위치정보(Y),상세영업상태명,구별
3609,3610,동명온누리약국,서울특별시 강남구 대치동 922번지 23호,서울특별시강남구선릉로64길5,19861015,운영중,26.4,약국,19861015,555-1950,204654.0531,444267.9393,영업중,강남구
3610,3611,논현약국,서울특별시 강남구 논현동 240번지 13호 고현빌딩 1층,서울특별시강남구선릉로129길22,20031216,운영중,0,약국,20031216,544-3922,203507.2406,446295.6508,영업중,강남구
3611,3612,온누리새재원약국,서울특별시 강남구 도곡1동 955번지 18호,서울특별시강남구강남대로44길28,19861022,운영중,38.72,약국,19861022,3463-6647,203182.9679,442991.9432,영업중,강남구
3612,3613,메디팜우슬초약국,서울특별시 강남구 수서동 747번지 수서삼성아파트상가 102호,서울특별시강남구광평로31길27,19861022,운영중,0,약국,19861022,2226-6725,208152.7984,442879.5039,영업중,강남구
3613,3614,역삼다인약국,서울특별시 강남구 역삼1동 641번지 6호 바노바기빌딩 1층,서울특별시강남구논현로521-3,20040103,운영중,56.45,약국,20040103,3453-3589,203136.5959,444813.5879,영업중,강남구
3614,3615,동성약국,서울특별시 강남구 대치동 316번지 은마상가 에이블럭 180호,서울특별시강남구삼성로212,20040113,운영중,0,약국,20040113,566-3728,206056.0596,444463.514,영업중,강남구
3615,3616,인선약국,서울특별시 강남구 논현2동 94번지 20호 1층,서울특별시강남구선릉로755,19730925,운영중,44.5,약국,19730925,542-1954,203463.5195,446949.3367,영업중,강남구
3616,3617,광성약국,서울특별시 강남구 논현동 164번지,서울특별시강남구강남대로520,19770524,운영중,0,약국,19770524,548-7304,202038.0606,445467.4535,영업중,강남구
3617,3618,호원약국,서울특별시 강남구 역삼동 681번지 3호,서울특별시강남구언주로108길15,19771011,운영중,0,약국,19771011,567-5534,203580.8591,445452.2493,영업중,강남구
3618,3619,부활약국,서울특별시 강남구 삼성동 106번지 풍림아파트상가 103호,서울특별시강남구영동대로112길15,19790209,운영중,0,약국,19790209,545-0164,205457.2739,446228.9707,영업중,강남구
3619,3620,대왕약국,서울특별시 강남구 세곡동 124번지 2호 1층,서울특별시강남구밤고개로34길4,19790614,운영중,0,약국,19790614,2226-7976,209491.6191,440513.1579,영업중,강남구
3620,3621,도움약국,서울특별시 강남구 압구정동 455번지 주구센타 103호,서울특별시강남구압구정로29길68,19790925,운영중,0,약국,19790925,542-2333,202579.7089,448115.6469,영업중,강남구
3621,3622,유한약국,서울특별시 강남구 논현동 159번지 23호,서울특별시강남구강남대로122길47,19800109,운영중,0,약국,19800109,547-1696,202360.3076,445499.9039,영업중,강남구
3622,3623,중외약국,서울특별시 강남구 논현동 145번지 16호,서울특별시강남구학동로4길35,19810220,운영중,0,약국,19810220,549-1771,202119.5245,445523.7802,영업중,강남구
3623,3624,보리수약국,서울특별시 강남구 청담동 65번지 101호 일부,서울특별시강남구학동로87길9,19810410,운영중,0,약국,19810410,542-2309,204616.179,446767.9756,영업중,강남구
3624,3625,은혜약국,서울특별시 강남구 수서동 713번지 수서현대벤쳐빌 220-2호,서울특별시강남구밤고개로1길10,20040302,운영중,0,약국,20040302,6289-8767,209007.9377,443179.5818,영업중,강남구
3625,3626,세진약국,신사동 620-1 1층(103호),서울특별시강남구압구정로36길12,20040401,운영중,0,약국,20040401,545-8548,202769.4264,447573.7303,영업중,강남구
3626,3627,천사약국,서울특별시 강남구 일원동 715번지 1호 신영프라자 108호,서울특별시강남구일원로95,20040513,운영중,0,약국,20040513,459-3702,207387.072,442924.3241,영업중,강남구
3627,3628,삼성제일약국,서울특별시 강남구 일원동 644번지 4호 1층,서울특별시강남구양재대로55길7,20040819,운영중,0,약국,20040819,459-5511,207759.9724,443546.3346,영업중,강남구
3628,3629,옵티마대영약국,서울특별시 강남구 삼성동 65번지 삼성빌딩 106호 107호,서울특별시강남구삼성로642,20040920,운영중,78.26,약국,20040920,514-7850,204537.1902,446436.6911,영업중,강남구
3629,3630,케이팜약국,서울특별시 강남구 대치4동 938외1필지 삼환아르누보2 107호,서울특별시강남구도곡로405,20041029,운영중,0,약국,20041029,501-5779,204834.235,444213.5149,영업중,강남구
3630,3631,제이비미소약국,서울특별시 강남구 신사동 583번지 3호 제이비미소빌딩 1층 107호,서울특별시강남구논현로841,20041105,운영중,0,약국,20041105,543-8391,202466.9912,447174.523,영업중,강남구
3631,3632,하늘약국,서울특별시 강남구 신사동 583번지 3호 제이비미소빌딩 1층 111호,서울특별시강남구논현로841,20041105,운영중,0,약국,20041105,549-9119,202466.9912,447174.523,영업중,강남구
3632,3633,도곡메디칼약국,서울특별시 강남구 도곡동 540번지 외1필지 도곡삼호상가 지하1층 103호 1층 201호,서울특별시강남구도곡로242,20041108,운영중,0,약국,20041108,3462-9095,204119.107,443808.0223,영업중,강남구
3633,3634,옵티마약국,서울특별시 강남구 신사동 574번지 한주빌딩 1층,서울특별시강남구압구정로144,20000818,운영중,0,약국,20000818,516-0203,202173.2168,447275.97,영업중,강남구
3634,3635,명옥약국,서울특별시 강남구 신사동 614번지 7호,서울특별시강남구압구정로212,20000825,운영중,0,약국,20000825,543-3751,202692.2359,447594.5384,영업중,강남구
3635,3636,정일약국,서울특별시 강남구 대치1동 1021번지 6호 정일빌딩 102호,서울특별시강남구도곡로458,20001017,운영중,0,약국,20001017,501-8071,205347.1239,444324.0345,영업중,강남구
3636,3637,주민약국,서울특별시 강남구 일원1동 683번지,서울특별시강남구일원로33,20001023,운영중,0,약국,20001023,445-2851,207168.2285,443498.7582,영업중,강남구
3637,3638,인터팜이화약국,서울특별시 강남구 논현동 63번지 102-4호,서울특별시강남구도산대로38길11,20001130,운영중,0,약국,20001130,541-5434,202859.6325,446725.4225,영업중,강남구
3638,3639,강남메디칼약국,서울특별시 강남구 대치동 1019번지 1호,서울특별시강남구삼성로233,20001222,운영중,0,약국,20001222,568-6644,205385.3692,444290.199,영업중,강남구
3639,3640,온누리기쁜약국,서울특별시 강남구 역삼동 658번지 12호 1층,서울특별시강남구봉은사로30길17,20010102,운영중,0,약국,20010102,566-0027,203135.9623,445227.2534,영업중,강남구
3640,3641,메디팜보문약국,서울특별시 강남구 개포동 186번지 1호 개포빌딩 113호,서울특별시강남구삼성로38,20010113,운영중,0,약국,20010113,459-2763,205911.7217,443250.7313,영업중,강남구
3641,3642,수서약국,서울특별시 강남구 수서동 723번지 도시개발(아)6단지상가 109호,서울특별시강남구광평로56길11,19930225,운영중,0,약국,19930225,459-2293,209367.9531,443175.1586,영업중,강남구
3642,3643,세종약국,서울특별시 강남구 수서동 714번지 1호 주영빌딩 1층,서울특별시강남구밤고개로1길22,19930522,운영중,57.29,약국,19930522,459-9464,209081.7544,443234.2282,영업중,강남구
3643,3644,삼성약국,서울특별시 강남구 수서동 746번지 까치마을상가 101호,서울특별시강남구광평로19길10,19930921,운영중,0,약국,19930921,451-7281,207834.2538,442896.7039,영업중,강남구
3644,3645,샘터약국,서울특별시 강남구 일원본동 718번지 샘터마을 현대아파트상가 101호,서울특별시강남구일원로120,19931230,운영중,0,약국,19931230,2226-0920,207379.2393,442864.9336,영업중,강남구
3645,3646,감마약국,서울특별시 강남구 신사동 661번지 101호,서울특별시강남구압구정로336,19940427,운영중,0,약국,19940427,547-8990,203401.1236,447614.9988,영업중,강남구
3646,3647,파낙스약국,서울특별시 강남구 논현1동 175번지 13호,서울특별시강남구논현로629,19940427,운영중,0,약국,19940427,518-8766,202866.0185,445585.4547,영업중,강남구
3647,3648,코코약국,서울특별시 강남구 도곡동 422번지,서울특별시강남구논현로28길48,20010202,운영중,0,약국,20010202,573-6152,204042.6805,442766.1852,영업중,강남구
3648,3649,개포메디칼약국,서울특별시 강남구 개포동 653번지 지하1층 16호,서울특별시강남구개포로303,20010219,운영중,40.71,약국,20010219,574-5410,204916.0134,442649.8418,영업중,강남구
3649,3650,에이엔씨약국,서울특별시 강남구 논현동 59번지 4호 1층,서울특별시강남구도산대로204,20010306,운영중,0,약국,20010306,544-8459,202550.0453,446669.3269,영업중,강남구
3650,3651,우주약국,서울특별시 강남구 대치동 907번지 15호,서울특별시강남구선릉로402,20010312,운영중,0,약국,20010312,553-6885,204510.3822,444594.1021,영업중,강남구
3651,3652,압구정약국,서울특별시 강남구 신사동 664번지 6호 1층 4호,서울특별시강남구선릉로845,20010330,운영중,0,약국,20010330,543-0701,203565.1769,447567.1413,영업중,강남구
3652,3653,강남프라자약국,서울특별시 강남구 논현동 117번지 2호,서울특별시강남구학동로323,20010330,운영중,0,약국,20010330,514-4222,203389.5125,446344.2021,영업중,강남구
3653,3654,성모약국,서울특별시 강남구 개포동 185번지 개포주공6단지상가 101호,서울특별시강남구개포로516,20010330,운영중,0,약국,20010330,3412-1336,206472.3229,443443.7736,영업중,강남구
3654,3655,소망약국,서울특별시 강남구 삼성동 158번지 12호 서영빌딩 1층,서울특별시강남구테헤란로87길13,20010413,운영중,0,약국,20010413,555-6806,205180.4055,445463.9273,영업중,강남구
3655,3656,혜린약국,서울특별시 강남구 신사동 586번지 5호 강석빌딩 1층,서울특별시강남구논현로809,20010525,운영중,60.84,약국,20010525,546-1253,202462.4235,446828.3237,영업중,강남구
3656,3684,녹십자옵티마약국,서울특별시 강남구 개포동 1184번지 1층,서울특별시강남구논현로10길24,20060306,운영중,49.58,약국,20060306,576-2720,204468.0266,441696.1153,영업중,강남구
3657,3657,달구약국,서울특별시 강남구 일원동 711번지 1호 수서1단지상가 113호,서울특별시강남구양재대로55길6,20010705,운영중,0,약국,20010705,459-3300,207810.1272,443544.5278,영업중,강남구
3658,3658,한양약국,서울특별시 강남구 신사동 627번지 3호 1층,서울특별시강남구언주로157길6,20010809,운영중,71.6,약국,20010809,514-5665,202865.8171,447165.2136,영업중,강남구
3659,3659,팜메이트수정약국,서울특별시 강남구 대치동 921번지 103호,서울특별시강남구선릉로338,20010831,운영중,0,약국,20010831,562-2757,204552.7917,444493.2193,영업중,강남구
3660,3660,늘푸른약국,서울특별시 강남구 역삼동 708번지 25호 1층,서울특별시강남구선릉로89길7,20011102,운영중,0,약국,20011102,568-5560,204313.5697,444884.9754,영업중,강남구
3661,3661,국풍당약국,서울특별시 강남구 삼성동 9번지 예인빌딩 1층,서울특별시강남구선릉로654,19950425,운영중,0,약국,19950425,540-4556,203745.7339,446178.1289,영업중,강남구
3662,3662,온누리타워약국,서울특별시 강남구 대치동 946번지 1호 지하1층,서울특별시강남구테헤란로534,19960105,운영중,0,약국,19960105,562-1840,205552.1385,445398.1072,영업중,강남구
3663,3663,명문약국,서울특별시 강남구 일원동 711번지 1호 수서1단지아파트상가 101호,서울특별시강남구양재대로55길6,19960403,운영중,0,약국,19960403,459-3312,207810.1272,443544.5278,영업중,강남구
3664,3664,온누리우인약국,서울특별시 강남구 일원동 684번지 2호,서울특별시강남구일원로39,19960702,운영중,0,약국,19960702,2226-7141,207190.8875,443435.0227,영업중,강남구
3665,3665,솔약국,서울특별시 강남구 개포동 12번지 4호 석탑프라자 101호,서울특별시강남구개포로615,19960829,운영중,0,약국,19960829,2226-9828,206684.2837,443691.9568,영업중,강남구
3666,3666,양재소화약국,서울특별시 강남구 도곡1동 924번지 2호,서울특별시강남구남부순환로363길17,19970303,운영중,0,약국,19970303,575-3766,203338.3216,442992.3379,영업중,강남구
3667,3667,압구정프라자온누리약국,서울특별시 강남구 신사동 582번지 10호 계룡빌딩 1층,서울특별시강남구논현로857,19970905,운영중,0,약국,19970905,511-3801,202483.9117,447317.4981,영업중,강남구
3668,3668,미성약국,서울특별시 강남구 압구정동 415번지 미성상가 101호,서울특별시강남구압구정로113-22,19980512,운영중,0,약국,19980512,544-8275,201736.4869,447250.2515,영업중,강남구
3669,3669,명심약국,서울특별시 강남구 개포4동 1239번지 20호,서울특별시강남구개포로207,19981118,운영중,0,약국,19981118,575-5867,204006.6522,442126.6304,영업중,강남구
